defined_class	prefLabel	Synonyms_from_taxonomy	Gross_cell_type	Taxon	Taxon_abbv	Brain_region	Cluster_ID	Allen_markers	Brain_region_abbv	Species_abbv	Individual	part_of	has_soma_location	NT	Alias_citations	Minimal_markers	aligned_alias	MBA	CL	Nomenclature_Layers	Nomenclature_Projection	marker_gene_set	MBA_1	MBA_2	MBA_3	MBA_4	MBA_5	MBA_6
http://purl.obolibrary.org/obo/PCL_0113263	3263 SCig-ve Pitx2 Glut_1	3263 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3263		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3263		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113264	3264 SCig-ve Pitx2 Glut_1	3264 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3264		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3264		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113265	3265 SCig-ve Pitx2 Glut_1	3265 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3265		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3265		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113266	3266 SCig-ve Pitx2 Glut_1	3266 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3266		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3266		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113267	3267 SCig-ve Pitx2 Glut_1	3267 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3267		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3267		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113268	3268 SCig-ve Pitx2 Glut_1	3268 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3268		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3268		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113269	3269 SCig-ve Pitx2 Glut_1	3269 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3269		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3269		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113270	3270 SCig-ve Pitx2 Glut_1	3270 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3270		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3270		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113271	3271 SCig-ve Pitx2 Glut_1	3271 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3271		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3271		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113272	3272 SCig-ve Pitx2 Glut_1	3272 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3272		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3272		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113273	3273 SCig-ve Pitx2 Glut_1	3273 SCig-ve Pitx2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3273		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3273		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113274	3274 SCig-ve Pitx2 Glut_2	3274 SCig-ve Pitx2 Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3274		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3274		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113275	3275 SCig-ve Pitx2 Glut_2	3275 SCig-ve Pitx2 Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3275		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3275		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113276	3276 SCig-ve Pitx2 Glut_2	3276 SCig-ve Pitx2 Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3276		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3276		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113277	3277 SCig-ve Pitx2 Glut_2	3277 SCig-ve Pitx2 Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3277		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3277		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113278	3278 SCig-ve Pitx2 Glut_2	3278 SCig-ve Pitx2 Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3278		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3278		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113279	3279 SCig-ve Pitx2 Glut_2	3279 SCig-ve Pitx2 Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3279		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3279		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113280	3280 SCig-ve Pitx2 Glut_3	3280 SCig-ve Pitx2 Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3280		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3280		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113281	3281 SCig-ve Pitx2 Glut_3	3281 SCig-ve Pitx2 Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3281		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3281		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113282	3282 SCig-ve Pitx2 Glut_3	3282 SCig-ve Pitx2 Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3282		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3282		MBA:997	GO:0061535				MBA:10					MBA:10					
http://purl.obolibrary.org/obo/PCL_0113283	3283 IC Tfap2d Maf Glut_1	3283 IC Tfap2d Maf Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3283		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3283		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113284	3284 IC Tfap2d Maf Glut_1	3284 IC Tfap2d Maf Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3284		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3284		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113285	3285 IC Tfap2d Maf Glut_1	3285 IC Tfap2d Maf Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3285		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3285		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113286	3286 IC Tfap2d Maf Glut_1	3286 IC Tfap2d Maf Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3286		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3286		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113287	3287 IC Tfap2d Maf Glut_1	3287 IC Tfap2d Maf Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3287		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3287		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113288	3288 IC Tfap2d Maf Glut_1	3288 IC Tfap2d Maf Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3288		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3288		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113289	3289 IC Tfap2d Maf Glut_1	3289 IC Tfap2d Maf Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3289		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3289		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113290	3290 IC Tfap2d Maf Glut_1	3290 IC Tfap2d Maf Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3290		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3290		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113291	3291 IC Tfap2d Maf Glut_1	3291 IC Tfap2d Maf Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3291		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3291		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113292	3292 IC Tfap2d Maf Glut_2	3292 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3292		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3292		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113293	3293 IC Tfap2d Maf Glut_2	3293 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3293		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3293		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113294	3294 IC Tfap2d Maf Glut_2	3294 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3294		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3294		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113295	3295 IC Tfap2d Maf Glut_2	3295 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3295		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3295		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113296	3296 IC Tfap2d Maf Glut_2	3296 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3296		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3296		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113297	3297 IC Tfap2d Maf Glut_2	3297 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3297		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3297		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113298	3298 IC Tfap2d Maf Glut_2	3298 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3298		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3298		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113299	3299 IC Tfap2d Maf Glut_2	3299 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3299		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3299		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113300	3300 IC Tfap2d Maf Glut_2	3300 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3300		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3300		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113301	3301 IC Tfap2d Maf Glut_2	3301 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3301		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3301		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113302	3302 IC Tfap2d Maf Glut_2	3302 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3302		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3302		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113303	3303 IC Tfap2d Maf Glut_2	3303 IC Tfap2d Maf Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3303		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3303		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113304	3304 IC Tfap2d Maf Glut_3	3304 IC Tfap2d Maf Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3304		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3304		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113305	3305 IC Tfap2d Maf Glut_3	3305 IC Tfap2d Maf Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3305		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3305		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113306	3306 IC Tfap2d Maf Glut_3	3306 IC Tfap2d Maf Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3306		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3306		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113307	3307 IC Tfap2d Maf Glut_3	3307 IC Tfap2d Maf Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3307		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3307		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113308	3308 IC Tfap2d Maf Glut_3	3308 IC Tfap2d Maf Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3308		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3308		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113309	3309 IC Tfap2d Maf Glut_3	3309 IC Tfap2d Maf Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3309		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3309		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113310	3310 IC Tfap2d Maf Glut_3	3310 IC Tfap2d Maf Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3310		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3310		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113311	3311 IC Tfap2d Maf Glut_3	3311 IC Tfap2d Maf Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3311		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3311		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113312	3312 IC Tfap2d Maf Glut_3	3312 IC Tfap2d Maf Glut_3	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3312		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3312		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113313	3313 IC Tfap2d Maf Glut_4	3313 IC Tfap2d Maf Glut_4	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3313		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3313		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113314	3314 IC Tfap2d Maf Glut_4	3314 IC Tfap2d Maf Glut_4	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3314		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3314		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113315	3315 IC Tfap2d Maf Glut_4	3315 IC Tfap2d Maf Glut_4	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3315		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3315		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113316	3316 IC Tfap2d Maf Glut_4	3316 IC Tfap2d Maf Glut_4	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3316		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3316		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113317	3317 IC Tfap2d Maf Glut_4	3317 IC Tfap2d Maf Glut_4	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3317		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3317		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113318	3318 IC Tfap2d Maf Glut_4	3318 IC Tfap2d Maf Glut_4	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3318		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3318		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113319	3319 IC Tfap2d Maf Glut_5	3319 IC Tfap2d Maf Glut_5	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3319		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3319		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113320	3320 IC Tfap2d Maf Glut_6	3320 IC Tfap2d Maf Glut_6	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3320		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3320		MBA:997	GO:0061535				MBA:4					MBA:4					
http://purl.obolibrary.org/obo/PCL_0113321	3321 CUN-PPN Evx2 Meis2 Glut_1	3321 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3321		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3321		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113322	3322 CUN-PPN Evx2 Meis2 Glut_1	3322 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3322		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3322		MBA:997	GO:0014055				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113323	3323 CUN-PPN Evx2 Meis2 Glut_1	3323 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3323		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3323		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113324	3324 CUN-PPN Evx2 Meis2 Glut_1	3324 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3324		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3324		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113325	3325 CUN-PPN Evx2 Meis2 Glut_1	3325 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3325		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3325		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113326	3326 CUN-PPN Evx2 Meis2 Glut_1	3326 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3326		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3326		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113327	3327 CUN-PPN Evx2 Meis2 Glut_1	3327 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3327		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3327		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113328	3328 CUN-PPN Evx2 Meis2 Glut_1	3328 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3328		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3328		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113329	3329 CUN-PPN Evx2 Meis2 Glut_1	3329 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3329		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3329		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113330	3330 CUN-PPN Evx2 Meis2 Glut_1	3330 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3330		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3330		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113331	3331 CUN-PPN Evx2 Meis2 Glut_1	3331 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3331		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3331		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113332	3332 CUN-PPN Evx2 Meis2 Glut_1	3332 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3332		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3332		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113333	3333 CUN-PPN Evx2 Meis2 Glut_1	3333 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3333		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3333		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113334	3334 CUN-PPN Evx2 Meis2 Glut_1	3334 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3334		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3334		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113335	3335 CUN-PPN Evx2 Meis2 Glut_1	3335 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3335		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3335		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113336	3336 CUN-PPN Evx2 Meis2 Glut_1	3336 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3336		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3336		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113337	3337 CUN-PPN Evx2 Meis2 Glut_1	3337 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3337		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3337		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113338	3338 CUN-PPN Evx2 Meis2 Glut_1	3338 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3338		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3338		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113339	3339 CUN-PPN Evx2 Meis2 Glut_1	3339 CUN-PPN Evx2 Meis2 Glut_1	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3339		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3339		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113340	3340 CUN-PPN Evx2 Meis2 Glut_2	3340 CUN-PPN Evx2 Meis2 Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3340		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3340		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
http://purl.obolibrary.org/obo/PCL_0113341	3341 CUN-PPN Evx2 Meis2 Glut_2	3341 CUN-PPN Evx2 Meis2 Glut_2	CL:0000679	NCBITaxon:10090	Mmus	MBA:997	CS202212150_3341		MOp	Mouse	http://purl.obolibrary.org/obo/pcl/CS202212150_3341		MBA:997	GO:0061535				MBA:1052|MBA:616					MBA:1052	MBA:616				
